from	to	weight
5087100.0	965051.0	0.0006194086901113018
4932091.0	5087100.0	0.0006194086901113018
5043552.0	965051.0	0.0006201930294212815
4932091.0	5043552.0	0.0006201930294212815
4106228.0	3859027.0	0.001056284719546905
4091019.0	4106228.0	0.001056284719546905
2825806.0	3859027.0	0.001056284719546905
4091019.0	2825806.0	0.001056284719546905
5701.0	3859027.0	0.0005281418367710242
4091019.0	5701.0	0.0005281418367710242
3797570.0	3859027.0	0.001056284719546905
4091019.0	3797570.0	0.001056284719546905
2676399.0	44853.0	0.0004939378765325986
3123545.0	2676399.0	0.0004939378765325986
1545088.0	44853.0	0.0004939378765325986
3123545.0	1545088.0	0.0004939378765325986
7804896.0	4830296.0	0.0013511714072508207
7971387.0	7804896.0	0.0013511714072508207
2319844.0	1447509.0	0.0013937625346158954
5673416.0	2319844.0	0.0013937625346158954
6429699.0	4452553.0	0.000798306667641055
6028504.0	6429699.0	0.000798306667641055
6060650.0	4452553.0	0.000798306667641055
6028504.0	6060650.0	0.000798306667641055
58186.0	157247.0	0.0010450936957424374
989185.0	58186.0	0.0010450936957424374
5269827.0	1491895.0	0.0026397915515057055
5455057.0	5269827.0	0.0026397915515057055
4593347.0	3858806.0	1.0251116126314477e-08
7831719.0	4593347.0	1.0251116126314477e-08
3732075.0	3858806.0	1.0462093382379231e-08
7831719.0	3732075.0	1.0462093382379231e-08
3813825.0	3066972.0	0.0010323675869733835
3952775.0	3813825.0	0.0010323675869733835
3310749.0	3066972.0	0.0010323675869733835
3952775.0	3310749.0	0.0010323675869733835
118068.0	3066972.0	0.0005161842005562034
3952775.0	118068.0	0.0005161842005562034
2790092.0	574632.0	0.0006970868045754681
1904141.0	2790092.0	0.0006970868045754681
1059101.0	574632.0	5.871604867786241e-09
1904141.0	1059101.0	5.871604867786241e-09
4354201.0	574632.0	0.0006970868045754681
1904141.0	4354201.0	0.0006970868045754681
2856088.0	574632.0	0.0006970868045754681
1904141.0	2856088.0	0.0006970868045754681
944867.0	965051.0	0.0011734648304141436
1847373.0	944867.0	0.0011734648304141436
1862514.0	2847956.0	0.0005656982806921322
4303068.0	1862514.0	0.0005656982806921322
2628903.0	2847956.0	0.0005656999066940577
4303068.0	2628903.0	0.0005656999066940577
1194545.0	1023618.0	0.0013120393944955227
1772824.0	1194545.0	0.0013120393944955227
1483303.0	1023618.0	0.0008746931023396619
1772824.0	1483303.0	0.0008746931023396619
2807302.0	1884503.0	0.0004439190243437135
2838500.0	2807302.0	0.0004439190243437135
1117368.0	1270865.0	0.0007764459041021649
6395838.0	1117368.0	0.0007764459041021649
2029048.0	992666.0	2.134332745696438e-09
2838500.0	2029048.0	2.134332745696438e-09
991275.0	992666.0	1.375204842363198e-09
2838500.0	991275.0	1.375204842363198e-09
2758150.0	992666.0	2.7042538216863997e-09
2838500.0	2758150.0	2.7042538216863997e-09
2078030.0	992666.0	2.429676642821607e-09
2838500.0	2078030.0	2.429676642821607e-09
2905625.0	992666.0	2.459672485491133e-09
2838500.0	2905625.0	2.459672485491133e-09
2346427.0	992666.0	2.5012051841038878e-09
2838500.0	2346427.0	2.5012051841038878e-09
709329.0	992666.0	2.8703843877502314e-09
2838500.0	709329.0	2.8703843877502314e-09
4863202.0	519413.0	0.0017874085906963804
1898904.0	4863202.0	0.0017874085906963804
201078.0	519413.0	0.001191605550462057
1898904.0	201078.0	0.001191605550462057
1633186.0	519413.0	0.0005958028635654601
1898904.0	1633186.0	0.0005958028635654601
1011527.0	519413.0	0.0005958040057487694
1898904.0	1011527.0	0.0005958040057487694
1550807.0	1248114.0	0.00037163577878382154
1261800.0	1550807.0	0.00037163577878382154
90678.0	1386886.0	0.00032727773342623305
398431.0	90678.0	0.00032727773342623305
200976.0	1386886.0	0.0009818320684287162
398431.0	200976.0	0.0009818320684287162
1312107.0	1428679.0	0.0007515190510542897
1482542.0	1312107.0	0.0007515190510542897
1469954.0	1428679.0	5.5562930016510303e-11
1482542.0	1469954.0	5.5562930016510303e-11
907927.0	1253312.0	0.0013197672052433006
864385.0	907927.0	0.0013197672052433006
1518924.0	1875256.0	0.0004688555718664981
1525221.0	1518924.0	0.0004688555718664981
3231139.0	1875256.0	0.0009377204153540077
1525221.0	3231139.0	0.0009377204153540077
2369807.0	295783.0	0.0021448986862524404
5468958.0	2369807.0	0.0021448986862524404
2438423.0	689579.0	0.0008968433833133178
2933979.0	2438423.0	0.0008968433833133178
5542214.0	2611451.0	0.0007296078607882839
5476612.0	5542214.0	0.0007296078607882839
4679611.0	2611451.0	0.0007296078607882839
5476612.0	4679611.0	0.0007296078607882839
5066707.0	2611451.0	0.0007296078607882839
5476612.0	5066707.0	0.0007296078607882839
2253302.0	2611451.0	0.0007296078607882839
5476612.0	2253302.0	0.0007296078607882839
2207559.0	9645594.0	0.008924271622380492
11428688.0	2207559.0	0.008924271622380492
6371914.0	412507.0	0.0031098768973149993
6411417.0	6371914.0	0.0031098768973149993
3402854.0	412507.0	0.0031098768973149993
6411417.0	3402854.0	0.0031098768973149993
1491895.0	412507.0	0.0031098768973149993
6411417.0	1491895.0	0.0031098768973149993
1868805.0	19068.0	0.0005171376707799035
1117987.0	1868805.0	0.0005171376707799035
8929645.0	1842959.0	0.0005814290950891576
2801144.0	8929645.0	0.0005814290950891576
3655408.0	1842959.0	0.0005814290950891576
2801144.0	3655408.0	0.0005814290950891576
440764.0	34397.0	0.0003124531786241235
398431.0	440764.0	0.0003124531786241235
522511.0	2082141.0	0.0021348221255281076
5879512.0	522511.0	0.0021348221255281076
118068.0	2082141.0	0.002134822113806223
5879512.0	118068.0	0.002134822113806223
3794803.0	2082141.0	0.0007116068594136653
5879512.0	3794803.0	0.0007116068594136653
1353011.0	4255447.0	0.0006865798462230594
3518350.0	1353011.0	0.0006865798462230594
6385825.0	973578.0	0.013895074996171862
2475928.0	6385825.0	0.013895074996171862
7193616.0	973578.0	0.013895074996171862
2475928.0	7193616.0	0.013895074996171862
2670571.0	973578.0	0.013895074996171862
2475928.0	2670571.0	0.013895074996171862
7347451.0	973578.0	0.012038338341518092
2475928.0	7347451.0	0.012038338341518092
4084932.0	973578.0	0.01336063917374295
2475928.0	4084932.0	0.01336063917374295
1714715.0	973578.0	0.011757365954058886
2475928.0	1714715.0	0.011757365954058886
4181566.0	973578.0	0.012826222617204808
2475928.0	4181566.0	0.012826222617204808
2674716.0	3171256.0	0.0014296592447846214
2013910.0	2674716.0	0.0014296592447846214
1410567.0	3171256.0	0.0014296592447846214
2013910.0	1410567.0	0.0014296592447846214
2862991.0	3171256.0	0.0014296592447846214
2013910.0	2862991.0	0.0014296592447846214
1545292.0	3171256.0	0.0014296592447846214
2013910.0	1545292.0	0.0014296592447846214
3411338.0	3171256.0	0.0009531061001056172
2013910.0	3411338.0	0.0009531061001056172
1175966.0	568785.0	0.00036603471868224897
1449915.0	1175966.0	0.00036603471868224897
2295549.0	6700127.0	3.4315478715952336e-09
6773255.0	2295549.0	3.4315478715952336e-09
4918811.0	6700127.0	0.0008535040192650334
6773255.0	4918811.0	0.0008535040192650334
3386635.0	1491895.0	0.0015034080935000904
4495602.0	3386635.0	0.0015034080935000904
3840799.0	1491895.0	0.0015034080935000904
4495602.0	3840799.0	0.0015034080935000904
6803781.0	3753686.0	0.000978745235818543
6803781.0	6803781.0	0.000978745235818543
2815635.0	3753686.0	0.000978745235818543
6803781.0	2815635.0	0.000978745235818543
3093731.0	1026459.0	0.0004911548303959301
1945540.0	3093731.0	0.0004911548303959301
2310830.0	5336818.0	0.0006580814519978246
5273255.0	2310830.0	0.0006580814519978246
5367228.0	5336818.0	0.0006580844042979554
5273255.0	5367228.0	0.0006580844042979554
2826778.0	2853243.0	0.002367196398949307
2826778.0	2826778.0	0.002367196398949307
804867.0	2853243.0	0.000591908891285153
2826778.0	804867.0	0.000591908891285153
2911621.0	2853243.0	0.0005919227282639022
2826778.0	2911621.0	0.0005919227282639022
1586174.0	7685472.0	2.2411820426847945e-09
6828186.0	1586174.0	2.2411820426847945e-09
693275.0	7685472.0	7.789245905828052e-09
6828186.0	693275.0	7.789245905828052e-09
4973275.0	3858806.0	0.0021449847377838396
5468958.0	4973275.0	0.0021449847377838396
5180509.0	3858806.0	1.2780435511977606e-09
5468958.0	5180509.0	1.2780435511977606e-09
2809325.0	3858806.0	0.0021449847377838396
5468958.0	2809325.0	0.0021449847377838396
1980906.0	1059101.0	0.0008099462192157671
1980906.0	1980906.0	0.0008099462192157671
1353011.0	1059101.0	2.4296547770658733e-10
1980906.0	1353011.0	2.4296547770658733e-10
1879822.0	1491895.0	0.00043516600070697735
1214293.0	1879822.0	0.00043516600070697735
2956874.0	3558931.0	0.001532577572512222
3882672.0	2956874.0	0.001532577572512222
452074.0	114251.0	0.001126168841811467
1996152.0	452074.0	0.001126168841811467
4494979.0	114251.0	0.0016892527085895766
1996152.0	4494979.0	0.0016892527085895766
4237824.0	114251.0	0.001126168841811467
1996152.0	4237824.0	0.001126168841811467
2293686.0	965051.0	0.0005584004869590621
2441157.0	2293686.0	0.0005584004869590621
4871242.0	3984553.0	0.0013971240414250882
2040496.0	4871242.0	0.0013971240414250882
1059101.0	3984553.0	2.202726696789309e-10
2040496.0	1059101.0	2.202726696789309e-10
3109830.0	2373138.0	0.00044779674958313984
2278691.0	3109830.0	0.00044779674958313984
676835.0	2373138.0	0.00044779674958313984
2278691.0	676835.0	0.00044779674958313984
3465521.0	3358027.0	0.000653429610796811
3465521.0	3465521.0	0.000653429610796811
3125425.0	3358027.0	0.000653429610796811
3465521.0	3125425.0	0.000653429610796811
2649661.0	3358027.0	1.1860282742894024e-10
3465521.0	2649661.0	1.1860282742894024e-10
5278878.0	4258081.0	1.99867215388682e-09
5522659.0	5278878.0	1.99867215388682e-09
5550789.0	4258081.0	2.224836940655124e-09
5522659.0	5550789.0	2.224836940655124e-09
4467333.0	4258081.0	2.71924315540812e-09
5522659.0	4467333.0	2.71924315540812e-09
1652183.0	2633591.0	0.0005192847768315055
3463075.0	1652183.0	0.0005192847768315055
3977527.0	2633591.0	0.0005192847768315055
3463075.0	3977527.0	0.0005192847768315055
3696399.0	2633591.0	0.0005192847768315055
3463075.0	3696399.0	0.0005192847768315055
3745183.0	2633591.0	0.0005192847768315055
3463075.0	3745183.0	0.0005192847768315055
3989136.0	2633591.0	0.0005192847768315055
3463075.0	3989136.0	0.0005192847768315055
2745584.0	2633591.0	0.0005192847768315055
3463075.0	2745584.0	0.0005192847768315055
2780033.0	2487009.0	0.0009325817002927622
2633817.0	2780033.0	0.0009325817002927622
1007409.0	544109.0	0.0006477171934819266
613860.0	1007409.0	0.0006477171934819266
260028.0	544109.0	9.565830764220878e-10
613860.0	260028.0	9.565830764220878e-10
517066.0	544109.0	0.00032385946834732714
613860.0	517066.0	0.00032385946834732714
1554899.0	19068.0	0.0005469594063184433
3873526.0	1554899.0	0.0005469594063184433
7467283.0	4183947.0	0.0010732493986015297
8046645.0	7467283.0	0.0010732493986015297
418965.0	1545088.0	0.0018990733265669712
5177786.0	418965.0	0.0018990733265669712
3703534.0	6714544.0	0.007659367368087474
2826194.0	3703534.0	0.007659367368087474
1809895.0	6714544.0	0.008671259042162465
2826194.0	1809895.0	0.008671259042162465
2934788.0	6714544.0	0.007733082690737007
2826194.0	2934788.0	0.007733082690737007
1512940.0	6714544.0	0.008671259042162465
2826194.0	1512940.0	0.008671259042162465
1534638.0	6714544.0	0.008671259042162465
2826194.0	1534638.0	0.008671259042162465
2940893.0	2472111.0	0.00044828560836725716
779158.0	2940893.0	0.00044828560836725716
1992649.0	2472111.0	0.0008965999307208538
779158.0	1992649.0	0.0008965999307208538
2806497.0	2472111.0	0.0008965999307208538
779158.0	2806497.0	0.0008965999307208538
4765115.0	1173776.0	0.000587571794811785
4086533.0	4765115.0	0.000587571794811785
591626.0	1206267.0	0.0006202413402565934
148225.0	591626.0	0.0006202413402565934
1529853.0	4733666.0	0.0011664946055826662
4316681.0	1529853.0	0.0011664946055826662
4719957.0	4733666.0	0.0017497794492284846
4316681.0	4719957.0	0.0017497794492284846
1910447.0	19068.0	0.0018245578380220587
935573.0	1910447.0	0.0018245578380220587
1697320.0	19068.0	0.0009122788708482476
935573.0	1697320.0	0.0009122788708482476
7727843.0	8075342.0	1.0646542588721788e-08
8075749.0	7727843.0	1.0646542588721788e-08
8075749.0	8075342.0	0.0010797539677432507
8075749.0	8075749.0	0.0010797539677432507
1094246.0	8075342.0	0.0010797539677432507
8075749.0	1094246.0	0.0010797539677432507
3385827.0	8075342.0	1.8378310736319806e-08
8075749.0	3385827.0	1.8378310736319806e-08
3007335.0	19068.0	0.0009922414996939447
2141665.0	3007335.0	0.0009922414996939447
1295146.0	19068.0	0.0009922414996939447
2141665.0	1295146.0	0.0009922414996939447
2345960.0	34397.0	0.0012990128149429527
2078412.0	2345960.0	0.0012990128149429527
5043552.0	4373584.0	0.0006341949935377679
4589398.0	5043552.0	0.0006341949935377679
4007898.0	1719752.0	0.0007343640958362437
2906838.0	4007898.0	0.0007343640958362437
2106563.0	4281779.0	0.001489861649716349
4526506.0	2106563.0	0.001489861649716349
1859698.0	4281779.0	0.001489861649716349
4526506.0	1859698.0	0.001489861649716349
764846.0	328193.0	0.00033116560433570904
855640.0	764846.0	0.00033116560433570904
285587.0	328193.0	2.9702443092973277e-10
855640.0	285587.0	2.9702443092973277e-10
864620.0	212107.0	2.9031505574105693e-10
2459296.0	864620.0	2.9031505574105693e-10
1573683.0	212107.0	6.2338922251267e-10
2459296.0	1573683.0	6.2338922251267e-10
1799096.0	212107.0	7.359141651099022e-10
2459296.0	1799096.0	7.359141651099022e-10
783488.0	773228.0	0.0008778719893617511
2762883.0	783488.0	0.0008778719893617511
1275039.0	773228.0	0.0008778719893617511
2762883.0	1275039.0	0.0008778719893617511
1686706.0	773228.0	8.339880731541086e-10
2762883.0	1686706.0	8.339880731541086e-10
7450125.0	1441822.0	0.0011456326536872247
8259605.0	7450125.0	0.0011456326536872247
7772070.0	1441822.0	0.0011456326536872247
8259605.0	7772070.0	0.0011456326536872247
3326275.0	519413.0	1.752753708231941e-10
560612.0	3326275.0	1.752753708231941e-10
7087089.0	4248328.0	0.002681382750473988
2877123.0	7087089.0	0.002681382750473988
341629.0	1293958.0	0.0005789800343056865
4687212.0	341629.0	0.0005789800343056865
1447509.0	1293958.0	0.0005789800343056865
4687212.0	1447509.0	0.0005789800343056865
157247.0	11222004.0	2.2483568672387183e-07
7846716.0	157247.0	2.2483568672387183e-07
2894108.0	1716714.0	1.999214989067651e-05
1897974.0	2894108.0	1.999214989067651e-05
2513523.0	1716714.0	1.9988681276512607e-05
1897974.0	2513523.0	1.9988681276512607e-05
1415168.0	1716714.0	1.9997643145418112e-05
1897974.0	1415168.0	1.9997643145418112e-05
285587.0	396373.0	0.0009431923069274448
636065.0	285587.0	0.0009431923069274448
3011784.0	1447509.0	0.0009166281622659223
3011784.0	3011784.0	0.0009166281622659223
3702602.0	2333214.0	0.0004965801868463551
3702602.0	3702602.0	0.0004965801868463551
218432.0	2333214.0	2.654286199469877e-10
3702602.0	218432.0	2.654286199469877e-10
1875256.0	2333214.0	4.2811053703809e-10
3702602.0	1875256.0	4.2811053703809e-10
1044234.0	1520278.0	0.00037165869355221736
1482542.0	1044234.0	0.00037165869355221736
4546390.0	3558931.0	0.0006620425763263291
1474682.0	4546390.0	0.0006620425763263291
1241793.0	3558931.0	7.304998154772022e-10
1474682.0	1241793.0	7.304998154772022e-10
1407478.0	519413.0	0.001343758491324551
1391264.0	1407478.0	0.001343758491324551
615746.0	1353011.0	0.0023033407450520323
4509083.0	615746.0	0.0023033407450520323
783488.0	284698.0	0.0008722425932261889
2103538.0	783488.0	0.0008722425932261889
160527.0	284698.0	0.0008722425932261889
2103538.0	160527.0	0.0008722425932261889
1215921.0	582278.0	0.00046435286714712495
2725744.0	1215921.0	0.00046435286714712495
1317805.0	582278.0	0.00046435286714712495
2725744.0	1317805.0	0.00046435286714712495
3923521.0	2801559.0	0.0006633629005313916
4820452.0	3923521.0	0.0006633629005313916
780498.0	1517551.0	0.0003814181739990525
1492684.0	780498.0	0.0003814181739990525
1679187.0	1517551.0	6.735176923556435e-12
1492684.0	1679187.0	6.735176923556435e-12
1465324.0	1517551.0	0.0003814181739990525
1492684.0	1465324.0	0.0003814181739990525
7450125.0	2840750.0	1.4714833071645395e-09
7671482.0	7450125.0	1.4714833071645395e-09
4057622.0	2840750.0	0.0011755499206460385
7671482.0	4057622.0	0.0011755499206460385
519413.0	2840750.0	1.951314422109912e-09
7671482.0	519413.0	1.951314422109912e-09
4248328.0	6414657.0	0.0016005942240941648
6266853.0	4248328.0	0.0016005942240941648
5935182.0	6876418.0	0.001074111509050184
8050863.0	5935182.0	0.001074111509050184
4395287.0	6876418.0	0.001074111509050184
8050863.0	4395287.0	0.001074111509050184
8684182.0	2683013.0	0.1133216804763705
5269101.0	8684182.0	0.1133216804763705
7336232.0	2683013.0	0.0640415103243168
5269101.0	7336232.0	0.0640415103243168
1758300.0	2683013.0	0.1315889267832096
5269101.0	1758300.0	0.1315889267832096
3179824.0	2683013.0	0.13060090006338884
5269101.0	3179824.0	0.13060090006338884
3525315.0	2683013.0	0.08416846595071165
5269101.0	3525315.0	0.08416846595071165
2792053.0	402022.0	0.024274259990129336
3111785.0	2792053.0	0.024274259990129336
1959207.0	402022.0	0.024274260652919932
3111785.0	1959207.0	0.024274260652919932
19068.0	402022.0	0.024274262269829604
3111785.0	19068.0	0.024274262269829604
2026065.0	2780033.0	0.00045759327961070856
2547576.0	2026065.0	0.00045759327961070856
2567446.0	19068.0	0.0008555525828047431
1993983.0	2567446.0	0.0008555525828047431
5717193.0	3415269.0	2.940828288354458e-10
5661795.0	5717193.0	2.940828288354458e-10
3469112.0	1023618.0	0.0004894413154588428
2619978.0	3469112.0	0.0004894413154588428
3553165.0	943435.0	0.0007125664899623699
5816509.0	3553165.0	0.0007125664899623699
2310830.0	943435.0	1.3545645981185434e-08
5816509.0	2310830.0	1.3545645981185434e-08
114251.0	2834984.0	2.968612389329245e-10
3009875.0	114251.0	2.968612389329245e-10
1906356.0	3083093.0	0.0007436885261626866
1078536.0	1906356.0	0.0007436885261626866
1496715.0	3083093.0	3.200650381665268e-10
1078536.0	1496715.0	3.200650381665268e-10
